PMID,Title,Authors,Journal,Year,DOI,PMC_ID,Free_PMC,PDF_Downloaded,PDF_Filename
36358821,Cancer Cachexia among Patients with Advanced Non-Small-Cell Lung Cancer on Immunotherapy: An Observational Study with Exploratory Gut Microbiota Analysis.,Hakozaki Taiki; Nolin-Lapalme Alexis; Kogawa Masato; Okuma Yusuke; Nakamura Shohei; Moreau-Amaru Danielle; Tamura Taichi; Hosomi Yukio; Takeyama Haruko; Richard Corentin; Hosokawa Masahito; Routy Bertrand,Cancers,2022,10.3390/cancers14215405,PMC9658074,Yes,Yes,PMID_36358821.pdf
41264030,Investigating biochemical markers of Acupuncture's effectiveness in managing climacteric syndrome in breast cancer patients: the FLAIR study.,Gianni Caterina; Scarpi Emanuela; Bravaccini Sara; Pirini Francesca; Vanni Silvia; Dall'Agata Monia; Cortesi Michela; Fanini Francesca; Cavalieri Sara; Mercatali Laura; Ulivi Paola; Poini Alessandra; Giovanardi Carlo Maria; Rocca Andrea; Fedeli Anna,Supportive care in cancer : official journal of the Multinational Association of Supportive Care in Cancer,2025,10.1007/s00520-025-10181-w,,No,No,
26449821,Serum biomarkers evaluation to predict chemotherapy-induced cardiotoxicity in breast cancer patients.,De Iuliis Francesca; Salerno Gerardo; Taglieri Ludovica; De Biase Luciano; Lanza Rosina; Cardelli Patrizia; Scarpa Susanna,Tumour biology : the journal of the International Society for Oncodevelopmental Biology and Medicine,2016,10.1007/s13277-015-4183-7,,No,No,
29315679,Prostatectomy-based validation of combined urine and plasma test for predicting high grade prostate cancer.,Albitar Maher; Ma Wanlong; Lund Lars; Shahbaba Babak; Uchio Edward; Feddersen Søren; Moylan Donald; Wojno Kirk; Shore Neal,The Prostate,2018,10.1002/pros.23473,,No,No,
38246887,Comparison of the specimen quality of endobronchial ultrasound-guided intranodal forceps biopsy using standard-sized forceps versus mini forceps for lung cancer: A prospective study.,Nakai Toshiyuki; Matsumoto Yuji; Ueda Takahiro; Kuwae Yuko; Tanaka Sayaka; Miyamoto Atsushi; Matsumoto Yoshiya; Sawa Kenji; Sato Kanako; Yamada Kazuhiro; Watanabe Tetsuya; Asai Kazuhisa; Furuse Hideaki; Uchimura Keigo; Imabayashi Tatsuya; Uenishi Riki; Fukui Mitsuru; Tanaka Hidenori; Ohsawa Masahiko; Kawaguchi Tomoya; Tsuchida Takaaki,"Respirology (Carlton, Vic.)",2024,10.1111/resp.14659,,No,No,
19127259,Phase II study and biomarker analysis of cetuximab combined with modified FOLFOX6 in advanced gastric cancer.,Han S-W; Oh D-Y; Im S-A; Park S R; Lee K-W; Song H S; Lee N-S; Lee K H; Choi I S; Lee M H; Kim M A; Kim W H; Bang Y-J; Kim T-Y,British journal of cancer,2009,10.1038/sj.bjc.6604861,PMC2634707,Yes,Yes,PMID_19127259.pdf
27010960,KRAS G12D Mutation Subtype Is A Prognostic Factor for Advanced Pancreatic Adenocarcinoma.,Bournet Barbara; Muscari Fabrice; Buscail Camille; Assenat Eric; Barthet Marc; Hammel Pascal; Selves Janick; Guimbaud Rosine; Cordelier Pierre; Buscail Louis,Clinical and translational gastroenterology,2016,10.1038/ctg.2016.18,PMC4822095,Yes,Yes,PMID_27010960.pdf
37326506,Prospective study: expression levels of microRNA-7-3p and its target STAT3 in head and neck cancer.,Anees Fharreeha F; Preethi K Auxzilia; Selvakumar Sushmaa C; Murthykumar Karthikeyan; Ganapathy Dhanraj; Sekar Durairaj,Minerva dental and oral science,2023,10.23736/S2724-6329.23.04824-6,,No,No,
37417561,A prospective study of the prostate health index density and multiparametric magnetic resonance imaging in diagnosing clinically significant prostate cancer.,Chen Yuanchong; Xu Dong; Ruan Mingjian; Li Haixia; Lin Guiting; Song Gang,Investigative and clinical urology,2023,10.4111/icu.20230060,PMC10330413,Yes,Yes,PMID_37417561.pdf
37714718,PET/MRI in Endometrial Cancer: Imaging Biomarkers are Associated with Disease Progression and Overall Survival.,Shih I-Lun; Yen Ruoh-Fang; Chen Chi-An; Cheng Wen-Fang; Chen Bang-Bin; Zheng Quan-Yin; Cheng Mei-Fang; Chen Jenny Ling-Yu; Shih Tiffany Ting-Fang,Academic radiology,2024,10.1016/j.acra.2023.08.012,,No,No,
37101524,Early Changes of Serum Interleukin 14α Levels Predicts the Response to Anti-PD-1 Therapy in Cancer.,Wang Buhai; Chen Caiyue; Jiang Shiyu; Huang Yuxiang; Zeng Yichun; Li Lei; Wang Maoqi; Guo Jingliang; Li Qiuxian; Cao Jin; Shen Long; Gu Juan J; Liang Yichen,Clinical Medicine Insights. Oncology,2023,10.1177/11795549231163369,PMC10123909,Yes,Yes,PMID_37101524.pdf
34047516,Stem-like tumor cells and proinflammatory cytokines in the ascitic fluid of ovarian cancer patients.,Gening S O; Abakumova T V; Antoneeva I I; Rizvanov A A; Gening T P; Gafurbaeva D U,Klinicheskaia laboratornaia diagnostika,2021,10.51620/0869-2084-2021-66-5-297-303,,No,No,
25722745,The Sweden Cancerome Analysis Network - Breast (SCAN-B) Initiative: a large-scale multicenter infrastructure towards implementation of breast cancer genomic analyses in the clinical routine.,Saal Lao H; Vallon-Christersson Johan; Häkkinen Jari; Hegardt Cecilia; Grabau Dorthe; Winter Christof; Brueffer Christian; Tang Man-Hung Eric; Reuterswärd Christel; Schulz Ralph; Karlsson Anna; Ehinger Anna; Malina Janne; Manjer Jonas; Malmberg Martin; Larsson Christer; Rydén Lisa; Loman Niklas; Borg Åke,Genome medicine,2015,10.1186/s13073-015-0131-9,PMC4341872,Yes,Yes,PMID_25722745.pdf
7906254,Detection of increased amounts of the extracellular domain of the c-erbB-2 oncoprotein in serum during pulmonary carcinogenesis in humans.,Brandt-Rauf P W; Luo J C; Carney W P; Smith S; De Vivo I; Milling C; Hemminki K; Koskinen H; Vainio H; Neugut A I,International journal of cancer,1994,10.1002/ijc.2910560316,,No,No,
35461390,"Diagnostic and prognostic role of TFF3, Romo-1, NF-кB and SFRP4 as biomarkers for endometrial and ovarian cancers: a prospective observational translational study.",Turan Hasan; Vitale Salvatore Giovanni; Kahramanoglu Ilker; Della Corte Luigi; Giampaolino Pierluigi; Azemi Asli; Durmus Sinem; Sal Veysel; Tokgozoglu Nedim; Bese Tugan; Arvas Macit; Demirkiran Fuat; Gelisgen Remise; Ilvan Sennur; Uzun Hafize,Archives of gynecology and obstetrics,2022,10.1007/s00404-022-06563-8,PMC9633503,Yes,Yes,PMID_35461390.pdf
28345838,ERCC1 Expression in Metastatic Triple Negative Breast Cancer Patients Treated with Platinum-Based Chemotherapy.,EL Baiomy Mohamed Ali; El Kashef Wagdi F,Asian Pacific journal of cancer prevention : APJCP,2017,10.22034/APJCP.2017.18.2.507,PMC5454751,Yes,Yes,PMID_28345838.pdf
37270368,Deep Learning Model Based on Dual-Modal Ultrasound and Molecular Data for Predicting Response to Neoadjuvant Chemotherapy in Breast Cancer.,Huang Jia-Xin; Shi Jun; Ding Sai-Sai; Zhang Hui-Li; Wang Xue-Yan; Lin Shi-Yang; Xu Yan-Fen; Wei Ming-Jie; Liu Long-Zhong; Pei Xiao-Qing,Academic radiology,2023,10.1016/j.acra.2023.03.036,,No,No,
36897102,Expression of micro-ribonucleic acids in thyroid nodules and serum to discriminate between follicular adenoma and cancer in patients with a fine needle aspiration biopsy classified as suspicious for follicular neoplasm: A preliminary study.,Świrta Jarosław Szymon; Wątor Gracjan; Seweryn Michał; Kapusta Przemysław; Barczyński Marcin; Wołkow Paweł,Advances in clinical and experimental medicine : official organ Wroclaw Medical University,2023,10.17219/acem/160003,,No,Yes,PMID_36897102.pdf
24105727,p16INK4A immunohistochemical staining and predictive value for progression of cervical intraepithelial neoplasia grade 1: a prospective study in China.,Liao Guang-Dong; Sellors John W; Sun Hai-Kui; Zhang Xun; Bao Yan-Ping; Jeronimo Jose; Chen Wen; Zhao Fang-Hui; Song Yan; Cao Zhi; Zhang Shao-Kai; Xi Ming-Rong; Qiao You-Lin,International journal of cancer,2014,10.1002/ijc.28485,,No,No,
15619204,Prospective evaluation of AMACR (P504S) and basal cell markers in the assessment of routine prostate needle biopsy specimens.,Browne Tara-Jane; Hirsch Michelle S; Brodsky Gilbert; Welch William R; Loda Massimo F; Rubin Mark A,Human pathology,2004,10.1016/j.humpath.2004.09.009,,No,No,
32269293,A comparative study of extracellular vesicle-associated and cell-free DNA and RNA for HPV detection in oropharyngeal squamous cell carcinoma.,Nguyen Bella; Meehan Katie; Pereira Michelle R; Mirzai Bob; Lim Si Hong; Leslie Connull; Clark Michael; Sader Chady; Friedland Peter; Lindsay Andrew; Tang Colin; Millward Michael; Gray Elin S; Lim Annette M,Scientific reports,2020,10.1038/s41598-020-63180-8,PMC7142128,Yes,Yes,PMID_32269293.pdf
40144469,Plasma Adiponectin Levels in Relation to Chronic Hepatitis B Infection Progression to Liver Cancer Milestones: A Prospective Study.,Chen Chi-Ling; Yang Wei-Shiung; Yang Hwai-I; Chen Chuen-Fei; Wang Li-Yu; Lu Sheng-Nan; Kao Jia-Horng; Chen Pei-Jer; Chen Chien-Jen,Liver cancer,2025,10.1159/000539909,PMC11936446,Yes,Yes,PMID_40144469.pdf
23674344,A prospective analysis of telomere length and pancreatic cancer in the alpha-tocopherol beta-carotene cancer (ATBC) prevention study.,Lynch Shannon M; Major Jacqueline M; Cawthon Richard; Weinstein Stephanie J; Virtamo Jarmo; Lan Qing; Rothman Nathaniel; Albanes Demetrius; Stolzenberg-Solomon Rachael Z,International journal of cancer,2013,10.1002/ijc.28272,PMC5646275,Yes,Yes,PMID_23674344.pdf
34763965,Radiomics for Predicting Lung Cancer Outcomes Following Radiotherapy: A Systematic Review.,Walls G M; Osman S O S; Brown K H; Butterworth K T; Hanna G G; Hounsell A R; McGarry C K; Leijenaar R T H; Lambin P; Cole A J; Jain S,Clinical oncology (Royal College of Radiologists (Great Britain)),2022,10.1016/j.clon.2021.10.006,,No,No,
28396176,"The Single-parameter, Structure-based IsoPSA Assay Demonstrates Improved Diagnostic Accuracy for Detection of Any Prostate Cancer and High-grade Prostate Cancer Compared to a Concentration-based Assay of Total Prostate-specific Antigen: A Preliminary Report.",Klein Eric A; Chait Arnon; Hafron Jason M; Kernen Kenneth M; Manickam Kannan; Stephenson Andrew J; Wagner Mathew; Zhu Hui; Kestranek Aimee; Zaslavsky Boris; Stovsky Mark,European urology,2017,10.1016/j.eururo.2017.03.025,,No,No,
18787214,Plasma DNA quantification in lung cancer computed tomography screening: five-year results of a prospective study.,Sozzi Gabriella; Roz Luca; Conte Davide; Mariani Luigi; Andriani Francesca; Lo Vullo Salvatore; Verri Carla; Pastorino Ugo,American journal of respiratory and critical care medicine,2009,10.1164/rccm.200807-1068OC,,No,No,
28109962,Endothelial Permeability and Hemostasis in Septic Shock: Results From the ProCESS Trial.,Hou Peter C; Filbin Michael R; Wang Henry; Ngo Long; Huang David T; Aird William C; Yealy Donald M; Angus Derek C; Kellum John A; Shapiro Nathan I; ProCESS Investigators(∗),Chest,2017,10.1016/j.chest.2017.01.010,PMC5577354,Yes,Yes,PMID_28109962.pdf
28634318,Evaluation and validation of the diagnostic value of the apparent diffusion coefficient for differentiating early-stage endometrial carcinomas from benign mimickers at 3T MRI.,Wang Xue; Zhao Yu; Hu Yumin; Zhou Yongjin; Ye Xinjian; Liu Kun; Bai Guanghui; Guo Anna; Du Meimei; Jiang Lezhen; Wang Jinhong; Yan Zhihan,Oncotarget,2017,10.18632/oncotarget.18553,PMC5542275,Yes,Yes,PMID_28634318.pdf
19272801,"Quantitative methylation analysis of BCL2, hTERT, and DAPK promoters in urine sediment for the detection of non-muscle-invasive urothelial carcinoma of the bladder: a prospective, two-center validation study.",Vinci Serena; Giannarini Gianluca; Selli Cesare; Kuncova Jitka; Villari Donata; Valent Francesca; Orlando Claudio,Urologic oncology,2011,10.1016/j.urolonc.2009.01.003,,No,No,
34414109,Circulating Tumor DNA to Interrogate the Safety of Letrozole-Associated Controlled Ovarian Stimulation for Fertility Preservation in Breast Cancer Patients.,Rothé Françoise; Lambertini Matteo; Goldrat Oranite; Maetens Marion; Bareche Yacine; Blanc Jeremy; Rouas Ghizlane; Larsimont Denis; Sotiriou Christos; Ignatiadis Michail; Demeestere Isabelle,Frontiers in oncology,2021,10.3389/fonc.2021.686625,PMC8370091,Yes,Yes,PMID_34414109.pdf
32928264,Plasma thymidine kinase 1 activity and outcome of ER+ HER2- metastatic breast cancer patients treated with palbociclib and endocrine therapy.,Cabel Luc; Rosenblum Dan; Lerebours Florence; Brain Etienne; Loirat Delphine; Bergqvist Mattias; Cottu Paul; Donnadieu Anne; Bethune Anne; Kiavue Nicolas; Rodrigues Manuel; Pierga Jean-Yves; Tanguy Marie-Laure; Bidard François-Clément,Breast cancer research : BCR,2020,10.1186/s13058-020-01334-2,PMC7489000,Yes,Yes,PMID_32928264.pdf
35840076,Cell-free Deoxyribonucleic Acid: A Potential Biomarker of Chronic Periprosthetic Knee Joint Infection.,Cobra Hugo A de A B; Mozella Alan P; da Palma Idemar M; Salim Rodrigo; Leal Ana C,The Journal of arthroplasty,2022,10.1016/j.arth.2022.07.002,,No,No,
29352043,Prognostic Implications of Multiplex Detection of KRAS Mutations in Cell-Free DNA from Patients with Pancreatic Ductal Adenocarcinoma.,Kim Min Kyeong; Woo Sang Myung; Park Boram; Yoon Kyong-Ah; Kim Yun-Hee; Joo Jungnam; Lee Woo Jin; Han Sung-Sik; Park Sang-Jae; Kong Sun-Young,Clinical chemistry,2018,10.1373/clinchem.2017.283721,,No,No,
14650626,Toenail selenium as biomarker: reproducibility over a one-year period and factors influencing reproducibility.,Krogh Vittorio; Pala Valeria; Vinceti Marco; Berrino Franco; Ganzi Angela; Micheli Andrea; Muti Paola; Vescovi Luciano; Ferrari Angela; Fortini Katia; Sieri Sabina; Vivoli Gianfranco,Journal of trace elements in medicine and biology : organ of the Society for Minerals and Trace Elements (GMS),2003,,,No,No,
36852672,The inflammatory burden index is a superior systemic inflammation biomarker for the prognosis of non-small cell lung cancer.,Xie Hailun; Ruan Guotian; Wei Lishuang; Deng Li; Zhang Qi; Ge Yizhong; Song Mengmeng; Zhang Xi; Lin Shiqi; Liu Xiaoyue; Yang Ming; Song Chunhua; Zhang Xiaowei; Shi Hanping,"Journal of cachexia, sarcopenia and muscle",2023,10.1002/jcsm.13199,PMC10067487,Yes,Yes,PMID_36852672.pdf
30405211,Cytidine deaminase enzymatic activity is a prognostic biomarker in gemcitabine/platinum-treated advanced non-small-cell lung cancer: a prospective validation study.,Tibaldi Carmelo; Camerini Andrea; Tiseo Marcello; Mazzoni Francesca; Barbieri Fausto; Vittimberga Isabella; Brighenti Matteo; Boni Luca; Baldini Editta; Gilli Annalisa; Honeywell Richard; Chartoire Myriam; Peters Godefridus J; Giovannetti Elisa; Italian Oncological Group of Clinical Research (GOIRC),British journal of cancer,2018,10.1038/s41416-018-0307-3,PMC6265283,Yes,Yes,PMID_30405211.pdf
39847896,A prospective study of methylated ctDNA in patients undergoing treatment for liver metastases from colorectal cancer.,Raunkilde Louise; Andersen Rikke Fredslund; Thomsen Caroline Brenner; Hansen Torben Frøstrup; Jensen Lars Henrik,European journal of surgical oncology : the journal of the European Society of Surgical Oncology and the British Association of Surgical Oncology,2025,10.1016/j.ejso.2025.109586,,No,No,
39542826,"Biopsy-based Basal-luminal Subtyping Classifier in High-risk Prostate Cancer: A Combined Analysis of the NRG Oncology/RTOG 9202, 9413, and 9902 Phase 3 Trials.",Patel Krishnan R; Nguyen Paul L; Proudfoot James A; Liu Yang; Pra Alan Dal; Spratt Daniel E; Pollack Alan; Sandler Howard M; Efstathiou Jason A; Lawton Colleen; Simko Jeffry P; Rosenthal Seth A; Zeitzer Kenneth L; Mendez Lucas C; Hartford Alan C; Hall William A; Desai Anand B; Pugh Stephanie L; Davicioni Elai; Tran Phuoc T; Feng Felix Y,European urology oncology,2024,10.1016/j.euo.2024.10.017,PMC12069648,Yes,No,
34035068,"OCaMIR-A Noninvasive, Diagnostic Signature for Early-Stage Ovarian Cancer: A Multi-cohort Retrospective and Prospective Study.",Kandimalla Raju; Wang Wei; Yu Fan; Zhou Nianxin; Gao Feng; Spillman Monique; Moukova Lucie; Slaby Ondrej; Salhia Bodour; Zhou Shengtao; Wang Xin; Goel Ajay,Clinical cancer research : an official journal of the American Association for Cancer Research,2021,10.1158/1078-0432.CCR-21-0267,PMC10327469,Yes,Yes,PMID_34035068.pdf
25750278,Prognostic impact of blood biomarkers TS and DPD in neoadjuvant-treated esophageal cancer patients.,Grimminger Peter P; Maus Martin K H; Bergenthal Juliane; Wandhöfer Christoph; Fetzner Ullrich K; Herbold Till; Bollschweiler Elfriede; Hölscher Arnulf H; Brabender Jan,Anticancer research,2015,,,No,No,
39493594,Multicenter Prospective Study in HER2-Positive Early Breast Cancer for Detecting Minimal Residual Disease by Circulating Tumor DNA Analysis With Neoadjuvant Chemotherapy: HARMONY Study.,Tokura Momoko; Ando Mark Malalay; Kojima Yuki; Kitadai Rui; Yazaki Shu; Atutubo Cyrielle Marie N; Li Rubi K; Perez Minda Z; Gorospe Agnes E; Madrid Manuelito A; Ordinario Mel Valerie C; Imasa Marcelo Severino B; Sudo Kazuki; Shimoi Tatsunori; Suto Akihiko; Kohsaka Shinji; Machida Ryunosuke; Sadachi Ryo; Yoshida Masayuki; Yatabe Yasushi; Hata Tomomi; Nakamura Kenichi; Yonemori Kan; Shiino Sho,Breast cancer : basic and clinical research,2024,10.1177/11782234241288671,PMC11528640,Yes,Yes,PMID_39493594.pdf
22044660,"Association between 8-oxo-7,8-dihydroguanine excretion and risk of lung cancer in a prospective study.",Loft Steffen; Svoboda Peter; Kawai Kazuaki; Kasai Hiroshi; Sørensen Mette; Tjønneland Anne; Vogel Ulla; Møller Peter; Overvad Kim; Raaschou-Nielsen Ole,Free radical biology & medicine,2012,10.1016/j.freeradbiomed.2011.10.439,,No,No,
39064483,The Value of Preoperative C-Reactive Protein to Albumin Ratio as a Prognostic Biomarker in Colon Cancer Patients.,Fagarasan Giorgiana; Seicean Radu; Bintintan Vasile; Fagarasan Vlad; Caziuc Alexandra; Andras David; Chira Lucian; Dindelegan George,"Medicina (Kaunas, Lithuania)",2024,10.3390/medicina60071054,PMC11278571,Yes,Yes,PMID_39064483.pdf
36844744,Utility of atherosclerosis-associated serum antibodies against colony-stimulating factor 2 in predicting the onset of acute ischemic stroke and prognosis of colorectal cancer.,Li Shu-Yang; Yoshida Yoichi; Kubota Masaaki; Zhang Bo-Shi; Matsutani Tomoo; Ito Masaaki; Yajima Satoshi; Yoshida Kimihiko; Mine Seiichiro; Machida Toshio; Hayashi Aiko; Takemoto Minoru; Yokote Koutaro; Ohno Mikiko; Nishi Eiichiro; Kitamura Kenichiro; Kamitsukasa Ikuo; Takizawa Hirotaka; Sata Mizuki; Yamagishi Kazumasa; Iso Hiroyasu; Sawada Norie; Tsugane Shoichiro; Iwase Katsuro; Shimada Hideaki; Iwadate Yasuo; Hiwasa Takaki,Frontiers in cardiovascular medicine,2023,10.3389/fcvm.2023.1042272,PMC9954151,Yes,Yes,PMID_36844744.pdf
40001885,Early Detection of the Pathogenetic Variants of Homologous Recombination Repair Genes in Prostate Cancer: Critical Analysis and Experimental Design.,Bottillo Irene; Sciarra Alessandro; Bevilacqua Giulio; Gentilucci Alessandro; Sciarra Beatrice; Santarelli Valerio; Salciccia Stefano; Bacigalupo Francesca; Pastacaldi Francesco; Ciccone Maria Pia; De Marchis Laura; Santini Daniele; Magliocca Fabio Massimo; Merenda Elisabetta; Forte Flavio; Grammatico Paola,Biology,2025,10.3390/biology14020117,PMC11851859,Yes,No,
